title,url,raw_price,description
https://www.sauto.cz/osobni/detail/bmw/rada-2/209584791,"BMW Řada 2,
218d M-Sport / ACC / CR / DPH",615 000 Kč,"2023, 51 000 km, Nafta"
https://www.sauto.cz/osobni/detail/citroen/spacetourer/209187777,"Citroën SpaceTourer,
2.0HDi 130kW AUTOMAT",779 000 Kč,"2020, 79 500 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209865537,"Volkswagen Golf,
TSi, LED, PO SERVISU, NEHAV",349 000 Kč,"2022, 133 000 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209838261,"Škoda Fabia,
1.0 TSI, Navi, Klima, Tempomat",250 000 Kč,"2022, 137 742 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209799705,"Volkswagen Tiguan,
2.0 TSI, 4X4, Automat, Kůže",290 000 Kč,"2012, 152 601 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209798157,"Škoda Fabia,
1.2 TSI, Style, Serv.kniha",250 000 Kč,"2017, 57 315 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209774661,"Hyundai Tucson,
1.6 T-GDI 48V MHEV, Smart, ČR",540 000 Kč,"2023, 24 041 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209755848,"Škoda Fabia,
1.0 TSI, Style",260 000 Kč,"2018, 46 952 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/karoq/209755752,"Škoda Karoq,
2.0 TDI, Style, Serv.kniha",470 000 Kč,"2021, 109 697 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209752920,"Volkswagen Tiguan,
2.0 TDI, Comfortline, 4X4",400 000 Kč,"2017, 122 449 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/mokka/209722644,"Opel Mokka,
1.2 Turbo, ČR,1.maj",430 000 Kč,"2024, 11 850 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209704296,"Škoda Kodiaq,
2.0 TSI, Style, 4X4, Automat",620 000 Kč,"2018, 125 630 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209692827,"Škoda Fabia,
1.0, Klima, El. okna",100 000 Kč,"2017, 239 050 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/kia/cee-d/209685606,"Kia Cee´d,
1.6 CRDi, po STK, zamluveno",80 000 Kč,"2012, 321 438 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209680950,"Škoda Kodiaq,
2.0 TDI, Style, Automat",520 000 Kč,"2021, 193 146 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/dodge/ram/209280135,"Dodge Ram,
+LARAMIE+LONGBED+AXLE LOCK+",1 099 000 Kč,"2020, 169 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/kia/niro-ev/209805702,"Kia Niro EV,
64 kWh, SoH 100%, Automat",470 000 Kč,"2021, 82 267 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/i20/209636616,"Hyundai i20,
1.2, Klima, El. okna",180 000 Kč,"2017, 94 975 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mg/zs/209634522,"MG ZS,
1.5, Emotion, Emotion, FullLed",420 000 Kč,"2024, 12 572 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209629113,"Škoda Octavia,
1.6 TDI, Serv.kniha, Klima",160 000 Kč,"2013, 175 546 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/toyota/proace-verso/209623008,"Toyota Proace Verso,
2.0 D-4D, VIP, 6 míst, L2",740 000 Kč,"2019, 94 458 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/kuga/209608800,"Ford Kuga,
2.0 TDCi, Kožené sedačky",150 000 Kč,"2009, 185 100 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/i30/209581503,"Hyundai i30,
1.6 CRDi, NOVÁ CENA, Automat",190 000 Kč,"2013, 110 778 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/karoq/209553345,"Škoda Karoq,
1.5 TSI, Style, Serv.kniha",620 000 Kč,"2023, 25 926 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/dacia/duster/209486304,"Dacia Duster,
1.6 SCe, Tempomat",260 000 Kč,"2019, 82 812 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209464164,"Volkswagen Golf,
1.6 TDI, Comfortline",180 000 Kč,"2012, 197 867 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209411640,"Škoda Fabia,
1.6 TDI, Ambition, NOVÁ CENA",65 000 Kč,"2013, 257 443 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209404218,"Škoda Octavia,
2.0 TDI, Ambition, NOVÁ CENA",395 000 Kč,"2023, 111 872 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/kia/cee-d/209381274,"Kia Cee´d,
1.0 T-GDI, NOVÁ CENA",260 000 Kč,"2018, 66 320 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mg/zs/209380413,"MG ZS,
1.0 Turbo, Comfort, NOVÁ CENA",340 000 Kč,"2022, 68 324 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/ford/kuga/209345994,"Ford Kuga,
2.0 EcoBlue, ST-Line",550 000 Kč,"2022, 94 482 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209247309,"Škoda Octavia,
2.0 TDI, Ambition, NOVÁ CENA",370 000 Kč,"2022, 110 186 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/i30/209074197,"Hyundai i30,
1.5 T-GDI MHEV, NOVÁ CENA, ČR",340 000 Kč,"2022, 80 515 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209050578,"Volkswagen Golf,
1.6 TDI, Highline, NOVÁ CENA",160 000 Kč,"2016, 258 025 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209013228,"Škoda Octavia,
RS 2.0 TDI, Automat",230 000 Kč,"2013, 254 821 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/dacia/duster/209006592,"Dacia Duster,
1.0 TCe, NOVÁ CENA, LPG, ČR",260 000 Kč,"2021, 91 165 km, LPG + benzín, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/tucson/207743380,"Hyundai Tucson,
1.6 CRDi, NOVÁ CENA",280 000 Kč,"2019, 215 972 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/amg-gt/209851758,"Mercedes-Benz AMG GT,
53*AMG*4M+*NEZ.TOP*VZDUCH*360",1 999 000 Kč,"2022, 59 443 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/porsche/911/209865516,"Porsche 911,
GT3 CS Lift 1/2PPF APRVD PDK",4 799 000 Kč,"2022, 18 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-a/208192688,"Mercedes-Benz Třídy A,
Mercedes AMG A 45 S 4MATIC",1 220 000 Kč,"2021, 17 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/renault/scenic/209865543,"Renault Scénic,
2.0 16V, po STK, Klima",25 000 Kč,"2005, 229 173 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-g/209827005,"Mercedes-Benz Třídy G,
350 D, 180kw, 2015, TOP stav",1 399 000 Kč,"2015, 160 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/peugeot/308/209865540,"Peugeot 308,
1.6 HDi, Klima",35 000 Kč,"2008, 371 998 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/c-max/209721447,"Ford C-MAX,
2.0 TDCi,AC,park.čidla",160 000 Kč,"2015, 161 165 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/c-max/209329074,"Ford C-MAX,
1.6i,AC,tažné",85 000 Kč,"2008, 178 578 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/fiesta/208931997,"Ford Fiesta,
1.0 EB,Vignale,LED,panor",230 000 Kč,"2018, 105 557 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/fiesta/208883562,"Ford Fiesta,
1.0 EB,ST-Line,park.čidla",259 000 Kč,"2018, 77 759 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/fiesta/209031792,"Ford Fiesta,
1.2i,AC",85 000 Kč,"2011, 121 914 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/fiesta/208689851,"Ford Fiesta,
1.0 EB,Active",295 000 Kč,"2020, 50 991 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/polo/209652213,"Volkswagen Polo,
2.0TFSi,1.maj,ČR,LED,navi",370 000 Kč,"2018, 137 834 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/audi/a3/209609508,"Audi A3,
1.8 TFSi,S-line,bixen,navi",199 000 Kč,"2013, 170 222 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/polo/209589423,"Volkswagen Polo,
1.2TSi,ČR,Marathon",230 000 Kč,"2015, 62 678 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/polo/209015406,"Volkswagen Polo,
1.0 TSi,Beats,DSG",320 000 Kč,"2019, 122 706 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/audi/a3/209791416,"Audi A3,
2.0TDi Sportback,ČR,Xenon",105 000 Kč,"2006, 220 047 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/audi/a3/209658066,"Audi A3,
2.0TDi",370 000 Kč,"2017, 163 721 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/audi/a3/209428095,"Audi A3,
1.4 TFSi,Bixen",270 000 Kč,"2014, 158 440 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/audi/a3/209809113,"Audi A3,
1.6 TDi,Bixen,panor,kůže",320 000 Kč,"2017, 166 955 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/ix35/209473938,"Hyundai ix35,
2.0CRDi 4x4,ČR,autoAC",199 000 Kč,"2015, 198 377 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/ix35/209822685,"Hyundai ix35,
2.0CRDi 4x4,ČR,rikolor",189 000 Kč,"2013, 147 656 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/ix35/209770794,"Hyundai ix35,
1.6GDi,ČR,Trikolor",170 000 Kč,"2012, 151 485 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/ix35/209234706,"Hyundai ix35,
2.0 CRDi 4X4,Style,AT",329 000 Kč,"2015, 67 079 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/yeti/209741853,"Škoda Yeti,
1.4 TSi,Ambition,+ALU",250 000 Kč,"2013, 99 501 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/yeti/209204151,"Škoda Yeti,
2.0TDi 4x4,ČR,Bixen,AC",193 000 Kč,"2010, 197 375 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/ix35/209057457,"Hyundai ix35,
2.0 CRDi 4WD,Style",190 000 Kč,"2011, 159 702 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/yeti/209798733,"Škoda Yeti,
1.2 TSi,ČR,Active",240 000 Kč,"2015, 123 591 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/yeti/209782680,"Škoda Yeti,
2.0TDi 4x4,ČR,navi",129 000 Kč,"2012, 324 571 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/yeti/209407596,"Škoda Yeti,
2.0 TDi 4x4,Ambition,bixen",199 000 Kč,"2012, 180 394 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/audi/a4/209834841,"Audi A4,
2.0TDi,Bixenon",115 000 Kč,"2009, 274 873 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/209148639,"Mercedes-Benz Třídy E,
Vzduchový podvozek, Webasto",1 699 000 Kč,"2024, 75 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/a4/209798757,"Audi A4,
2.0 TDi Quattro,Ambiente",240 000 Kč,"2013, 182 089 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/a4/209741127,"Audi A4,
2.0 TDi,Ambition,bixen",280 000 Kč,"2015, 149 483 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/audi/a4/209673969,"Audi A4,
2.0 TDi,Bixen,navi",360 000 Kč,"2017, 171 062 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/audi/a4/208866273,"Audi A4,
2.0 TDi,Navi,TZ",240 000 Kč,"2013, 149 120 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/insignia/209557311,"Opel Insignia,
2.0CDTI GRAND SPORT,LED",250 000 Kč,"2017, 176 956 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/insignia/209412798,"Opel Insignia,
2.0 CDTi,Navi,xenon",180 000 Kč,"2016, 173 946 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/insignia/209117424,"Opel Insignia,
1.6T,AC,kůže,park.asist",139 000 Kč,"2011, 181 052 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/opel/insignia/209736222,"Opel Insignia,
2.0CDTi,AT,LED",245 000 Kč,"2017, 201 035 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/renault/megane/209506149,"Renault Mégane,
2.0 TCe,1.maj,ČR,AC",153 000 Kč,"2009, 27 567 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/audi/q5/208938879,"Audi Q5,
50 TFSI e, S line, NOVÁ CENA",700 000 Kč,"2020, 40 094 km, Hybridní, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209746896,"Mercedes-Benz Třídy C,
43 AMG*4M*HUD*PANO*DISTRONIC*3",1 549 000 Kč,"2024, 11 095 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/opel/insignia/208876635,"Opel Insignia,
2.0 T 4x4,2.maj,ČR",400 000 Kč,"2018, 140 520 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/renault/megane/208624652,"Renault Mégane,
1.6 i,AC",59 000 Kč,"2004, 158 502 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/renault/megane/209504949,"Renault Mégane,
1.2TCe,Intense",230 000 Kč,"2016, 112 704 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/renault/megane/209444517,"Renault Mégane,
1.2 TCe,Zen,+kola",230 000 Kč,"2017, 50 527 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/renault/megane/208786776,"Renault Mégane,
1.3 TCe,1.maj,ČR",269 000 Kč,"2020, 114 250 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/toyota/c-hr/209865534,"Toyota C-HR,
2.0 Plug-in, GR Sport",800 000 Kč,"2024, 26 270 km, Hybridní, Automatická"
https://www.sauto.cz/osobni/detail/opel/astra/209577537,"Opel Astra,
1.6 CDTI,xenon,AC,temp",119 000 Kč,"2016, 152 488 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/astra/209331921,"Opel Astra,
1.6 CDTi,ČR,Dynamic,navi",220 000 Kč,"2016, 119 155 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/astra/209512107,"Opel Astra,
1.6 CDTi,autoAC,temp",195 000 Kč,"2019, 155 967 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/astra/208977891,"Opel Astra,
1.4 T,Innovation",150 000 Kč,"2013, 135 492 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/opel/astra/208883490,"Opel Astra,
1.4T,2.maj,ČR,AC,tempo",190 000 Kč,"2017, 169 673 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/s-max/209155512,"Ford S-MAX,
2.0 TDCi,AT,navi,kamera",349 000 Kč,"2019, 103 862 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/touran/209506272,"Volkswagen Touran,
1.4 TSi,Výhř.sed.",130 000 Kč,"2009, 207 341 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/touran/209104947,"Volkswagen Touran,
2.0 TDi,Life,STK8/27",238 000 Kč,"2014, 156 167 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/touran/208914018,"Volkswagen Touran,
1.6 TDI,Trendline,+kola",145 000 Kč,"2010, 197 673 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/touran/209751807,"Volkswagen Touran,
1.4 TSi,Sound,DSG,LED",405 000 Kč,"2017, 119 487 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/touran/209681895,"Volkswagen Touran,
2.0TDi,DSG,TZ",215 000 Kč,"2014, 208 782 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/nissan/qashqai/208939554,"Nissan Qashqai,
1.6dCi 4x4,Tekna,navi",250 000 Kč,"2016, 166 692 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/karoq/209865531,"Škoda Karoq,
1.5 TSI, Fresh, Automat",660 000 Kč,"2024, 39 037 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/nissan/qashqai/209736207,"Nissan Qashqai,
1.6T,ČR,Navi,AC",335 000 Kč,"2015, 36 302 km, Benzín, Manuální"
https://ssp.seznam.cz/ad-info#eyJhIjpbeyJpIjoiQS00MTA0ODgyIiwiYiI6IkZFREVSQUwgQ0FSUyBQcmFoYSBzLnIuby4iLCJwIjoiRkVERVJBTCBDQVJTIFByYWhhIHMuci5vLiIsInIiOlsyXX1dLCJzIjoxLCJsIjowfQ,,0,
https://www.sauto.cz/osobni/detail/nissan/qashqai/209435004,"Nissan Qashqai,
1.6 dCi 4x4,Acenta,navi",300 000 Kč,"2016, 139 027 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/nissan/qashqai/208413197,"Nissan Qashqai,
1.6dCi 4x4,ČR,Acenta",309 000 Kč,"2017, 79 192 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/nissan/qashqai/208969638,"Nissan Qashqai,
1.6dCi,Acenta,navi,panor",168 000 Kč,"2013, 178 195 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/bmw/rada-3/209827947,"BMW Řada 3,
2.0d 320d,2.maj,Xenon",110 000 Kč,"2011, 258 135 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/bmw/rada-3/209817264,"BMW Řada 3,
2.0d,AT,LED,autoAC",339 000 Kč,"2016, 174 625 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-3/209273754,"BMW Řada 3,
3.0 D 330d xDrive,AT. xenon",320 000 Kč,"2014, 180 891 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/mondeo/209669895,"Ford Mondeo,
2.0TDCI,navi,LED,autoAC",280 000 Kč,"2019, 180 667 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/bmw/rada-3/209489919,"BMW Řada 3,
2.0D,ČR,AT,navi,xenon",289 000 Kč,"2018, 184 449 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-3/208970643,"BMW Řada 3,
2.5d 325d,AC,TZ,xenon",245 000 Kč,"2008, 161 582 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/mondeo/208859658,"Ford Mondeo,
1.8 TDCi,AC,temp",89 000 Kč,"2008, 129 960 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/mondeo/209561148,"Ford Mondeo,
2.0TDCi,AC,xenon",85 000 Kč,"2007, 250 943 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/mondeo/209444367,"Ford Mondeo,
1.5 EB,ČR,navi,autoAC",255 000 Kč,"2017, 127 560 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/mondeo/209547282,"Ford Mondeo,
2.0 TDCi,ČR,AT,navi",235 000 Kč,"2016, 192 990 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/s-max/209817633,"Ford S-MAX,
2.0TDCi,AT,autoAC",260 000 Kč,"2016, 211 192 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/s-max/209078364,"Ford S-MAX,
2.0TDCI,AT,LED,panor.",309 000 Kč,"2016, 152 261 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209540835,"Volkswagen Tiguan,
2.0 TDi 4x4,Sport,AT,xenon",270 000 Kč,"2012, 187 395 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209461623,"Volkswagen Tiguan,
2.0 TDI 4x4,Highline,DSG",475 000 Kč,"2016, 166 386 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/s-max/209294685,"Ford S-MAX,
2.0 TDCi,AT,navi",229 000 Kč,"2016, 239 400 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/s-max/208087703,"Ford S-MAX,
2.0 TDCi 4x4,AT,xenon,navi",289 000 Kč,"2017, 197 994 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209400849,"Volkswagen Tiguan,
2.0 TDi 4x4,Sport,DSG",330 000 Kč,"2014, 125 641 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209609595,"Volkswagen Tiguan,
2.0 TDi,Sport,R-Line,TZ",325 000 Kč,"2014, 144 180 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209440218,"Volkswagen Tiguan,
1.4 TSi,2.maj,ČR,Trendline",170 000 Kč,"2010, 162 985 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/kia/sportage/209834721,"Kia Sportage,
1.6 GDi,2.maj,ČR",350 000 Kč,"2017, 83 178 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/kia/sportage/209823309,"Kia Sportage,
1.7 CRDI,ČR,AT",310 000 Kč,"2017, 148 627 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/kia/sportage/209557287,"Kia Sportage,
1.7CRDi,ČR,AT,navi",305 000 Kč,"2017, 171 045 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/kia/sportage/209129283,"Kia Sportage,
1.7CRDi,AC,tempo",280 000 Kč,"2016, 156 695 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/kia/sportage/209798751,"Kia Sportage,
2.0 CRDI 4WD,Platinum",290 000 Kč,"2014, 102 235 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209563023,"Hyundai Tucson,
1.6 T-GDi 4WD,1.maj,ČR",390 000 Kč,"2017, 80 417 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209354223,"Hyundai Tucson,
2.0. TDI,ČR",264 000 Kč,"2016, 220 685 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209754783,"Hyundai Tucson,
2.0CRDi 4x4,1.maj,Automat",499 000 Kč,"2019, 78 950 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209492076,"Hyundai Tucson,
2.0 CRDi 4x4,Style,navi",440 000 Kč,"2017, 78 390 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209410185,"Škoda Fabia,
1.4TDi,AC,temp",190 000 Kč,"2017, 175 012 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209235330,"Hyundai Tucson,
1.7 CRDi",269 000 Kč,"2016, 183 678 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209709831,"Škoda Fabia,
1.2TSi,ČR,AC,temp",190 000 Kč,"2016, 126 541 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209630694,"Škoda Fabia,
1.0 TSi,1.maj,ČR,Style",230 000 Kč,"2018, 117 918 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/208859622,"Škoda Fabia,
1.2 TSi,Ambiente",120 000 Kč,"2011, 111 473 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/208839858,"Škoda Fabia,
1.2 TSi,Monte Carlo,panor",265 000 Kč,"2016, 88 655 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/audi/q8/209647356,"Audi Q8,
Možná výměna",1 950 000 Kč,"2022, 3 900 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209741862,"Volkswagen Golf,
1.2 TSi,Lounge,panor,navi",255 000 Kč,"2015, 86 533 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209646810,"Volkswagen Golf,
2.0 TSi,ČR,GTi,panorama",450 000 Kč,"2019, 136 581 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/id3/209777481,"Volkswagen ID.3,
1st (62 kWh), SoH 90%",350 000 Kč,"2020, 148 195 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209286294,"Volkswagen Golf,
1.4TSi,STK9/27",205 000 Kč,"2014, 139 283 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209168106,"Volkswagen Golf,
2.0TDi,1.maj,ČR,Life",400 000 Kč,"2021, 117 896 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/rapid/209822697,"Škoda Rapid,
1.2TSi,ČR,AC,tempo",155 000 Kč,"2016, 191 868 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209603442,"Volkswagen Golf,
1.0 TSi,ČR,Comfortline,TZ",275 000 Kč,"2018, 94 627 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/rapid/209511741,"Škoda Rapid,
1.2 TSI,AC,tažné",179 000 Kč,"2013, 51 718 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/rapid/209489955,"Škoda Rapid,
1.0TSi,ČR,Xenon",260 000 Kč,"2017, 62 816 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/rapid/209764866,"Škoda Rapid,
1.2 TSi,AC,LED",145 000 Kč,"2014, 188 417 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/kuga/209461626,"Ford Kuga,
1.5EB AWD,ST-Line,AT",420 000 Kč,"2019, 68 157 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/rapid/209444355,"Škoda Rapid,
1.0 TSi,AC,výhřev sed",225 000 Kč,"2018, 122 332 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/kuga/209161806,"Ford Kuga,
2.0 TDCi 4x4,Vignale,AT",425 000 Kč,"2019, 119 938 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/kuga/209828430,"Ford Kuga,
1.5EB,ČR,AC,park.čidla",310 000 Kč,"2015, 48 499 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/kuga/209518698,"Ford Kuga,
2.0 TDCi 4X4,Titanium,TZ",240 000 Kč,"2012, 134 103 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/kuga/209489901,"Ford Kuga,
1.5 Ecoboost 4x4,AT,navi",360 000 Kč,"2018, 147 771 km, Benzín, Automatická"
